date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2033-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,12.971593826396102,10.375994674339063,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,10.375994674339063,9.152077204082667,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.152077204082667,9.787441484799473,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,9.787441484799473,12.882989907565191,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,12.882989907565191,10.801958984639944,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,10.801958984639944,12.800379269677876,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,12.800379269677876,10.000113780903364,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,10.000113780903364,9.387906190434467,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.387906190434467,9.041171480749576,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,9.041171480749576,11.319580295192395,SYN0101,synthetic,regression_residual_bootstrap_v2
2033-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,11.319580295192395,9.76533711830424,SYN0101,synthetic,regression_residual_bootstrap_v2
2034-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.76533711830424,9.822735152507818,SYN0101,synthetic,regression_residual_bootstrap_v2
2034-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1500.0,614.0,106.3,103.3,44.8184,3.1,3.0,2.0,9.822735152507818,9.58315051580665,SYN0101,synthetic,regression_residual_bootstrap_v2
2034-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,10.0,11.578484017663726,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,11.578484017663726,9.738725691053645,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.738725691053645,12.028077049989111,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.028077049989111,12.148423114996733,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,12.148423114996733,11.728779530829375,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,11.728779530829375,11.35535144532312,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1680.0,645.0,131.5,109.8,25.928,1.5,1.0,0.0,11.35535144532312,12.822323443979963,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,12.822323443979963,10.107442983536597,SYN0102,synthetic,regression_residual_bootstrap_v2
2034-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,10.107442983536597,10.151268596051104,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1500.0,614.0,106.3,103.3,44.8184,3.1,3.0,2.0,10.151268596051104,9.830209063213719,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,9.830209063213719,9.458082113768347,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,9.458082113768347,10.775224664902666,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,10.775224664902666,13.061120141535378,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,13.061120141535378,11.918193408598686,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,11.918193408598686,10.383851786690599,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,10.383851786690599,12.125298169869108,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.125298169869108,9.898335401303342,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,9.898335401303342,9.182804886440236,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.182804886440236,9.395121742448293,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,9.395121742448293,12.85048214280081,SYN0102,synthetic,regression_residual_bootstrap_v2
2035-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,12.85048214280081,13.419103437309694,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,13.419103437309694,12.203945367993438,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1820.0,655.0,135.0,112.8,30.558,1.9,2.0,0.5,12.203945367993438,12.448871211020366,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,12.448871211020366,9.913683639738371,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.913683639738371,10.236233035758055,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1540.0,620.0,112.9,97.3,57.412000000000006,4.3,2.0,4.0,10.236233035758055,11.858557511349751,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,11.858557511349751,11.521790135360803,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1820.0,655.0,135.0,112.8,30.558,1.9,2.0,0.5,11.521790135360803,13.159012513116618,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,13.159012513116618,10.384591152449463,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,10.384591152449463,9.671362889493068,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.671362889493068,11.627992926309357,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,11.627992926309357,12.25727422947432,SYN0102,synthetic,regression_residual_bootstrap_v2
2036-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,12.25727422947432,12.55555818768249,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,12.55555818768249,10.321759574879996,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,10.321759574879996,12.519829517999742,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,12.519829517999742,10.143820911563381,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,10.143820911563381,9.3589761958135,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.3589761958135,9.257413561141094,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,9.257413561141094,9.147224068342327,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,9.147224068342327,9.875508204463499,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1560.0,638.0,124.2,124.4,28.1504,1.7,2.0,0.5,9.875508204463499,11.64265246133905,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,11.64265246133905,10.454191639922177,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1540.0,620.0,112.9,97.3,57.412000000000006,4.3,2.0,4.0,10.454191639922177,9.598349036893726,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.598349036893726,9.38852410587235,SYN0102,synthetic,regression_residual_bootstrap_v2
2037-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,9.38852410587235,9.462390011578147,SYN0102,synthetic,regression_residual_bootstrap_v2
2038-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,9.462390011578147,11.607593355054956,SYN0102,synthetic,regression_residual_bootstrap_v2
2038-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,11.607593355054956,12.057135704154359,SYN0102,synthetic,regression_residual_bootstrap_v2
2038-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,12.057135704154359,10.084898213121395,SYN0102,synthetic,regression_residual_bootstrap_v2
2038-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,10.084898213121395,9.227844106052494,SYN0102,synthetic,regression_residual_bootstrap_v2
2038-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1820.0,655.0,135.0,112.8,30.558,1.9,2.0,0.5,11.4,9.73061978574175,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.73061978574175,8.9860900953874,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,8.9860900953874,11.86582702861622,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,11.86582702861622,9.88701116910355,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.88701116910355,12.381821361114092,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,12.381821361114092,11.004266131818003,SYN0103,synthetic,regression_residual_bootstrap_v2
2038-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1540.0,620.0,112.9,97.3,57.412000000000006,4.3,2.0,4.0,11.004266131818003,9.63953474339305,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,9.63953474339305,9.219123483536599,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,9.219123483536599,11.50511725931923,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,11.50511725931923,11.292072148049247,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,11.292072148049247,10.020313214823705,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,10.020313214823705,10.901034878995327,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,10.901034878995327,12.204530725140987,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,12.204530725140987,10.262323516552176,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1380.0,595.0,118.6,99.6,26.854000000000003,1.6,2.0,0.5,10.262323516552176,12.035206581425546,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.035206581425546,12.45512267444044,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,12.45512267444044,10.163832523226016,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,10.163832523226016,12.163544987160087,SYN0103,synthetic,regression_residual_bootstrap_v2
2039-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.163544987160087,12.278652136120382,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,12.278652136120382,10.65875896003132,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1500.0,614.0,106.3,103.3,44.8184,3.1,3.0,2.0,10.65875896003132,11.951500069804315,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,11.951500069804315,9.87713704307501,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,9.87713704307501,11.039457821733592,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,11.039457821733592,11.441614941873087,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,11.441614941873087,12.882484482561926,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,12.882484482561926,10.067119986884652,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,10.067119986884652,11.571569134239592,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,11.571569134239592,11.244753154197568,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1820.0,655.0,135.0,112.8,30.558,1.9,2.0,0.5,11.244753154197568,10.537900947236615,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1500.0,614.0,106.3,103.3,44.8184,3.1,3.0,2.0,10.537900947236615,9.853570253398823,SYN0103,synthetic,regression_residual_bootstrap_v2
2040-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,9.853570253398823,12.712007435069944,SYN0103,synthetic,regression_residual_bootstrap_v2
2041-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,12.712007435069944,12.369198286226247,SYN0103,synthetic,regression_residual_bootstrap_v2
2041-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,12.369198286226247,12.902406986481864,SYN0103,synthetic,regression_residual_bootstrap_v2
2041-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.902406986481864,12.973493244977037,SYN0103,synthetic,regression_residual_bootstrap_v2
2041-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.973493244977037,12.583672054652915,SYN0103,synthetic,regression_residual_bootstrap_v2
